Time,DATE_R,AC_TYPE,FLIGHT_PHASE,LDGNOS,N11,N12,ALT_STD,ALT_QNH,RALT1,GS,IAS,VRTG,LONG,LATG,IVV,FPA_SEL,DRIFT,HEAD,LONG_AIR,LAT_AIR,CITY_FROM_R,CITY_TO_R,WIN_SPDR,WIN_DIR,AP_EGD1,AP_EGD2,PITCH_CPT,PITCH_FO,ROLL_CPT,ROLL_FO,RUDD,ELEVL,ELEVR,FLAP,SPOIL_R2,SPOIL_R3,SPOIL_R5,TAT,VIB_N1FNT1,VIB_N1FNT2,VIB_N2FNT1,VIB_N2FNT2,EGT1,EGT2,GW,TIME_R,DATE_R
25:58.6,2016/1/11,66,APPROACH,AIR,32.6,32.1,5072,5153.93,1108,222,201.5,0.938,0.035,-0.0039,-637,-368,-6.68,88.59,113.7585,22.473,ZJHK,ZGSZ,25,177.19,Y,NOFALT,0,0,0,0,0.5,1,1,0,65,65,0,18.25,0,0,0,0,460,465,64030,0:25:56,2016/1/11
25:58.8,2016/1/11,66,APPROACH,AIR,32.6,32.1,5072,5153.93,1108,221,201.5,0.949,0.035,-0.0039,-637,-368,-6.68,88.59,113.7585,22.473,ZJHK,ZGSZ,25,177.19,Y,NOFALT,10.37,10.37,0,0,0.5,1,1,0,65,65,0,18.25,0,0,0,0,460,465,64030,0:25:56,2016/1/11
25:58.9,2016/1/11,66,APPROACH,AIR,32.6,32.1,5072,5153.93,1108,221,201.5,0.957,0.039,0.0039,-637,-368,-6.68,88.59,113.7585,22.473,ZJHK,ZGSZ,25,177.19,Y,NOFALT,10.37,10.37,0,0,0.5,1,1,0,65,65,0,18.25,0,0,0,0,460,465,64030,0:25:56,2016/1/11
25:59.0,2016/1/11,66,APPROACH,AIR,32.6,32.1,5060,5141.93,1108,221,201.5,0.957,0.039,0.0039,-625,-368,-6.68,88.59,113.7596,22.473,ZJHK,ZGSZ,25,177.19,Y,NOFALT,0,0,0,0,0.5,1,1,0,65,65,0,18,0,0,0,0,460,465,64030,0:25:56,2016/1/11
25:59.1,2016/1/11,66,APPROACH,AIR,32.6,32.1,5060,5141.93,1108,221,201.5,0.965,0.039,0.0078,-625,-368,-6.68,88.59,113.7596,22.473,ZJHK,ZGSZ,25,177.19,Y,NOFALT,0,0,0,0,0.5,1,1,0,65,65,0,18,0,0,0,0,459,465,64030,0:25:56,2016/1/11
25:59.3,2016/1/11,66,APPROACH,AIR,32.6,32.1,5060,5141.93,1108,221,199.63,0.965,0.039,0.0078,-625,-368,-6.68,88.59,113.7596,22.473,ZJHK,ZGSZ,25,177.19,Y,NOFALT,-0.18,-7.29,0,0,0.5,1,1,0,65,65,0,18,0,0,0,0,459,465,64030,0:25:56,2016/1/11
25:59.4,2016/1/11,66,APPROACH,AIR,32.6,32.1,5060,5141.93,1108,221,199.63,0.965,0.039,0,-625,-368,-6.68,88.59,113.7596,22.473,ZJHK,ZGSZ,25,177.19,Y,NOFALT,-0.18,-7.29,0,0,0.5,1,1,0,65,65,0,18,0,0,0,0,459,465,64030,0:25:56,2016/1/11
25:59.5,2016/1/11,66,APPROACH,AIR,32.6,32.1,5060,5141.93,1089,221,199.63,0.949,0.039,0,-625,-368,-6.68,88.59,113.7596,22.473,ZJHK,ZGSZ,25,177.19,Y,NOFALT,0,0,0,0,0.5,1,1,0,65,65,0,18,0,0,0,0,459,465,64030,0:25:56,2016/1/11
25:59.6,2016/1/11,66,APPROACH,AIR,32.6,32.1,5060,5141.93,1089,221,199.63,0.949,0.035,-0.0039,-625,-368,-6.68,88.59,113.7596,22.473,ZJHK,ZGSZ,25,177.19,Y,NOFALT,0,0,0,0,0.5,1,1,0,65,65,0,18,0,0,0,0,459,464,64030,0:25:56,2016/1/11
25:59.8,2016/1/11,66,APPROACH,AIR,32.6,32.1,5060,5141.93,1089,220,199.63,0.949,0.035,-0.0039,-625,-368,-6.768,88.59,113.7596,22.473,ZJHK,ZGSZ,25,177.19,Y,NOFALT,10.37,10.37,0,0,0.5,1,1,0,65,65,0,18,0,0,0,0,459,464,64030,0:25:56,2016/1/11
25:59.9,2016/1/11,66,APPROACH,AIR,32.6,32.1,5060,5141.93,1089,220,199.63,0.965,0.039,-0.0078,-625,-368,-6.768,88.59,113.7596,22.473,ZJHK,ZGSZ,25,177.19,Y,NOFALT,10.37,10.37,0,0,0.5,1,1,0,65,65,0,18,0,0,0,0,459,464,64030,0:25:56,2016/1/11
26:00.0,2016/1/11,66,APPROACH,AIR,32.6,32.1,5048,5129.93,1089,220,199.63,0.965,0.039,-0.0078,-656,-368,-6.768,88.59,113.7606,22.473,ZJHK,ZGSZ,25,177.19,Y,NOFALT,0,0,0,0,0.4,1,1,0,65,65,0,18,0,0,0,0,459,464,64030,0:26:00,2016/1/11
26:00.1,2016/1/11,66,APPROACH,AIR,32.6,32.1,5048,5129.93,1089,220,199.63,0.977,0.043,-0.0078,-656,-368,-6.768,88.59,113.7606,22.473,ZJHK,ZGSZ,25,177.19,Y,NOFALT,0,0,0,0,0.4,1,1,0,65,65,0,18,0,0,0,0,458,464,64030,0:26:00,2016/1/11
26:00.3,2016/1/11,66,APPROACH,AIR,32.6,32.1,5048,5129.93,1089,220,199.5,0.977,0.043,-0.0078,-656,-368,-6.768,88.59,113.7606,22.473,ZJHK,ZGSZ,25,177.19,Y,NOFALT,-0.18,-7.47,0,0,0.4,1,1,0,65,65,0,18,0,0,0,0,458,464,64030,0:26:00,2016/1/11
26:00.4,2016/1/11,66,APPROACH,AIR,32.6,32.1,5048,5129.93,1089,220,199.5,0.957,0.039,-0.0078,-656,-368,-6.768,88.59,113.7606,22.473,ZJHK,ZGSZ,25,177.19,Y,NOFALT,-0.18,-7.47,0,0,0.4,1,1,0,65,65,0,18,0,0,0,0,458,464,64030,0:26:00,2016/1/11
26:00.5,2016/1/11,66,APPROACH,AIR,32.6,32.1,5048,5129.93,1089,220,199.5,0.965,0.039,-0.0078,-656,-368,-6.768,88.59,113.7606,22.473,ZJHK,ZGSZ,25,177.19,Y,NOFALT,0,0,0,0,0.4,1,1,0,65,65,0,18,0,0,0,0,458,464,64030,0:26:00,2016/1/11
26:00.6,2016/1/11,66,APPROACH,AIR,32.6,32.1,5048,5129.93,1089,220,199.5,0.957,0.035,-0.0117,-656,-368,-6.768,88.59,113.7606,22.473,ZJHK,ZGSZ,25,177.19,Y,NOFALT,0,0,0,0,0.4,1,1,0,65,65,0,18,0,0,0,0,458,465,64030,0:26:00,2016/1/11
26:00.8,2016/1/11,66,APPROACH,AIR,32.6,32.1,5048,5129.93,1089,219,199.5,0.957,0.035,-0.0117,-656,-368,-6.768,88.59,113.7606,22.473,ZJHK,ZGSZ,25,177.19,Y,NOFALT,10.28,10.37,0,0,0.4,1,1,0,65,65,0,18,0,0,0,0,458,465,64030,0:26:00,2016/1/11
26:00.9,2016/1/11,66,APPROACH,AIR,32.6,32.1,5048,5129.93,1089,219,199.5,0.938,0.035,-0.0117,-656,-368,-6.768,88.59,113.7606,22.473,ZJHK,ZGSZ,25,177.19,Y,NOFALT,10.28,10.37,0,0,0.4,1,1,0,65,65,0,18,0,0,0,0,458,465,64030,0:26:00,2016/1/11
26:01.0,2016/1/11,66,APPROACH,AIR,32.6,32.1,5036,5117.93,1089,219,199.5,0.965,0.035,-0.0117,-677,-368,-6.768,88.59,113.7617,22.473,ZJHK,ZGSZ,25,177.19,Y,NOFALT,0,0,0,0,0.5,1,1,0,65,65,0,18,0,0,0,0,458,465,64030,0:26:00,2016/1/11
26:01.1,2016/1/11,66,APPROACH,AIR,32.5,32.1,5036,5117.93,1089,219,199.5,0.965,0.043,-0.0117,-677,-368,-6.768,88.59,113.7617,22.473,ZJHK,ZGSZ,25,177.19,Y,NOFALT,0,0,0,0,0.5,1,1,0,65,65,0,18,0,0,0,0,458,465,64030,0:26:00,2016/1/11
26:01.2,2016/1/11,66,APPROACH,AIR,32.5,32.1,5036,5117.93,1089,219,198.63,0.965,0.043,-0.0117,-677,-368,-6.768,88.59,113.7617,22.473,ZJHK,ZGSZ,23,177.19,Y,NOFALT,-0.18,-7.21,0,0,0.5,0,1,0,65,65,0,18,0,0,0,0,458,465,64030,0:26:00,2016/1/11
26:01.4,2016/1/11,66,APPROACH,AIR,32.5,32.1,5036,5117.93,1089,219,198.63,0.965,0.047,-0.0078,-677,-368,-6.768,88.59,113.7617,22.473,ZJHK,ZGSZ,23,177.19,Y,NOFALT,-0.18,-7.21,0,0,0.5,0,1,0,65,65,0,18,0,0,0,0,458,465,64030,0:26:00,2016/1/11
26:01.5,2016/1/11,66,APPROACH,AIR,32.5,32.1,5036,5117.93,1076,219,198.63,0.977,0.047,-0.0078,-677,-368,-6.768,88.59,113.7617,22.473,ZJHK,ZGSZ,23,177.19,Y,NOFALT,0,0,0,0,0.6,0,1,0,65,65,0,18,0,0,0,0,458,465,64030,0:26:00,2016/1/11
26:01.6,2016/1/11,66,APPROACH,AIR,32.5,32.1,5036,5117.93,1076,219,198.63,0.984,0.043,-0.0078,-677,-368,-6.768,88.59,113.7617,22.473,ZJHK,ZGSZ,23,177.19,Y,NOFALT,0,0,0,0,0.6,0,1,0,65,65,0,18,0,0,0,0,458,464,64030,0:26:00,2016/1/11
26:01.7,2016/1/11,66,APPROACH,AIR,32.5,32.1,5036,5117.93,1076,218,198.63,0.984,0.043,-0.0078,-677,-368,-6.768,88.59,113.7617,22.473,ZJHK,ZGSZ,23,177.19,Y,NOFALT,10.37,10.37,0,0,0.6,0,0,0,65,65,0,18,0,0,0,0,458,464,64030,0:26:00,2016/1/11
26:01.9,2016/1/11,66,APPROACH,AIR,32.5,32.1,5036,5117.93,1076,218,198.63,0.996,0.043,0,-677,-368,-6.768,88.59,113.7617,22.473,ZJHK,ZGSZ,23,177.19,Y,NOFALT,10.37,10.37,0,0,0.6,0,0,0,65,65,0,18,0,0,0,0,458,464,64030,0:26:00,2016/1/11
26:02.0,2016/1/11,66,APPROACH,AIR,32.5,32.1,5028,5109.93,1076,218,198.63,0.977,0.043,0,-652,-368,-6.768,88.59,113.7627,22.4731,ZJHK,ZGSZ,23,177.19,Y,NOFALT,0,0,0,0,0.5,0,0,0,65,65,0,18,0,0,0,0,458,464,64030,0:26:00,2016/1/11
26:02.1,2016/1/11,66,APPROACH,AIR,32.5,32.1,5028,5109.93,1076,218,198.63,0.965,0.047,-0.0039,-652,-368,-6.768,88.59,113.7627,22.4731,ZJHK,ZGSZ,23,177.19,Y,NOFALT,0,0,0,0,0.5,0,0,0,65,65,0,18,0,0,0,0,457,464,64030,0:26:00,2016/1/11
26:02.3,2016/1/11,66,APPROACH,AIR,32.5,32.1,5028,5109.93,1076,218,198.13,0.965,0.047,-0.0039,-652,-368,-6.768,88.59,113.7627,22.4731,ZJHK,ZGSZ,23,177.19,Y,NOFALT,-0.18,-6.86,0,0,0.5,0,0,0,65,65,0,18,0,0,0,0,457,464,64030,0:26:00,2016/1/11
26:02.4,2016/1/11,66,APPROACH,AIR,32.5,32.1,5028,5109.93,1076,218,198.13,0.984,0.047,0.0117,-652,-368,-6.768,88.59,113.7627,22.4731,ZJHK,ZGSZ,23,177.19,Y,NOFALT,-0.18,-6.86,0,0,0.5,0,0,0,65,65,0,18,0,0,0,0,457,464,64030,0:26:00,2016/1/11
26:02.5,2016/1/11,66,APPROACH,AIR,32.5,32.1,5028,5109.93,1076,218,198.13,0.996,0.047,0.0117,-652,-368,-6.768,88.59,113.7627,22.4731,ZJHK,ZGSZ,23,177.19,Y,NOFALT,0,0,0,0,0.5,0,0,0,65,65,0,18,0,0,0,0,457,464,64030,0:26:00,2016/1/11
26:02.6,2016/1/11,66,APPROACH,AIR,32.5,32,5028,5109.93,1076,218,198.13,0.957,0.047,0.0156,-652,-368,-6.768,88.59,113.7627,22.4731,ZJHK,ZGSZ,23,177.19,Y,NOFALT,0,0,0,0,0.5,0,0,0,65,65,0,18,0,0,0,0,457,464,64030,0:26:00,2016/1/11
26:02.8,2016/1/11,66,APPROACH,AIR,32.5,32,5028,5109.93,1076,217,198.13,0.965,0.047,0.0156,-652,-368,-6.768,88.59,113.7627,22.4731,ZJHK,ZGSZ,23,177.19,Y,NOFALT,10.37,10.37,0,0,0.5,0,0,0,65,65,0,18,0,0,0,0,457,464,64030,0:26:00,2016/1/11
26:02.9,2016/1/11,66,APPROACH,AIR,32.5,32,5028,5109.93,1076,217,198.13,0.965,0.047,0,-652,-368,-6.768,88.59,113.7627,22.4731,ZJHK,ZGSZ,23,177.19,Y,NOFALT,10.37,10.37,0,0,0.5,0,0,0,65,65,0,18,0,0,0,0,457,464,64030,0:26:00,2016/1/11
26:03.0,2016/1/11,66,APPROACH,AIR,32.5,32,5016,5097.93,1076,217,198.13,0.977,0.047,0,-635,-368,-6.768,88.59,113.7638,22.4731,ZJHK,ZGSZ,23,177.19,Y,NOFALT,0,0,0,0,0.4,0,0,0,65,65,0,17.75,0,0,0,0,457,464,64030,0:26:00,2016/1/11
